2015-12-10 10:33:28,988 DEBUG [java.sql.Connection] - {conn-100000} Connection
2015-12-10 10:33:28,996 DEBUG [java.sql.Connection] - {conn-100000} Preparing Statement:    select      cd.ID,   cd.NAME,   cd.CODE,   cd.VALUE,   cd.GROUP_NAME,   cd.PARENT_ID,   cd.ORDERING,   cd.MEMO,   cd.OPERATOR,   cd.GMT_CREATE,   cd.GMT_MODIFY     from COMM_DATADIC cd   order by cd.GROUP_NAME, cd.PARENT_ID, cd.ORDERING,   cd.GMT_CREATE  
2015-12-10 10:33:29,055 DEBUG [java.sql.PreparedStatement] - {pstm-100001} Executing Statement:    select      cd.ID,   cd.NAME,   cd.CODE,   cd.VALUE,   cd.GROUP_NAME,   cd.PARENT_ID,   cd.ORDERING,   cd.MEMO,   cd.OPERATOR,   cd.GMT_CREATE,   cd.GMT_MODIFY     from COMM_DATADIC cd   order by cd.GROUP_NAME, cd.PARENT_ID, cd.ORDERING,   cd.GMT_CREATE  
2015-12-10 10:33:29,056 DEBUG [java.sql.PreparedStatement] - {pstm-100001} Parameters: []
2015-12-10 10:33:29,056 DEBUG [java.sql.PreparedStatement] - {pstm-100001} Types: []
2015-12-10 10:33:29,106 DEBUG [java.sql.ResultSet] - {rset-100002} ResultSet
2015-12-10 10:33:29,136 DEBUG [java.sql.ResultSet] - {rset-100002} Header: [ID, NAME, CODE, VALUE, GROUP_NAME, PARENT_ID, ORDERING, MEMO, OPERATOR, GMT_CREATE, GMT_MODIFY]
2015-12-10 10:33:29,343 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10413, 茂名, null, 2808, city, 10404, 9, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,344 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10414, 梅州, null, 2809, city, 10404, 10, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,345 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10415, 清远, null, 2810, city, 10404, 11, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,346 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10416, 汕头, null, 2811, city, 10404, 12, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,346 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10417, 汕尾, null, 2812, city, 10404, 13, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,347 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10418, 韶关, null, 2813, city, 10404, 14, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,348 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10419, 深圳, null, 2814, city, 10404, 15, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,348 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10420, 阳江, null, 2815, city, 10404, 16, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,349 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10421, 云浮, null, 2816, city, 10404, 17, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,349 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10422, 湛江, null, 2817, city, 10404, 18, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,350 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10423, 肇庆, null, 2818, city, 10404, 19, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,350 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10424, 中山, null, 2819, city, 10404, 20, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,351 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10425, 珠海, null, 2820, city, 10404, 21, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,351 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10427, 福州, null, 2900, city, 10426, 1, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,352 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10428, 龙岩, null, 2901, city, 10426, 2, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,352 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10429, 南平, null, 2902, city, 10426, 3, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,353 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10430, 宁德, null, 2903, city, 10426, 4, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,353 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10431, 莆田, null, 2904, city, 10426, 5, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,380 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10432, 泉州, null, 2905, city, 10426, 6, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,380 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10433, 三明, null, 2906, city, 10426, 7, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,381 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10434, 厦门, null, 2907, city, 10426, 8, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,382 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10435, 漳州, null, 2908, city, 10426, 9, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,383 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10437, 海口, null, 3000, city, 10436, 1, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,383 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10438, 白沙, null, 3001, city, 10436, 2, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,384 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10439, 保亭, null, 3002, city, 10436, 3, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,385 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10440, 昌江, null, 3003, city, 10436, 4, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,386 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10441, 澄迈, null, 3004, city, 10436, 5, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,387 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10442, 儋州, null, 3005, city, 10436, 6, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,388 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10443, 定安, null, 3006, city, 10436, 7, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,388 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10444, 东方, null, 3007, city, 10436, 8, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,389 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10445, 乐东, null, 3008, city, 10436, 9, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,389 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10446, 临高, null, 3009, city, 10436, 10, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,390 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10447, 陵水, null, 3010, city, 10436, 11, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,390 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10448, 南沙群海, null, 3011, city, 10436, 12, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,390 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10449, 琼中, null, 3012, city, 10436, 13, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,392 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10450, 三亚, null, 3013, city, 10436, 14, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,393 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10451, 屯昌, null, 3014, city, 10436, 15, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,393 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10452, 万宁, null, 3015, city, 10436, 16, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,394 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10453, 文昌, null, 3016, city, 10436, 17, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,394 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10454, 五指山, null, 3017, city, 10436, 18, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,397 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10455, 西沙群岛, null, 3018, city, 10436, 19, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,398 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10456, 中沙群岛, null, 3019, city, 10436, 20, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,399 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10458, 台北, null, 3100, city, 10457, 1, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,399 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10459, 阿莲, null, 3101, city, 10457, 2, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,400 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10460, 安定, null, 3102, city, 10457, 3, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,401 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10461, 安平, null, 3103, city, 10457, 4, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,401 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10462, 八德, null, 3104, city, 10457, 5, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,402 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10463, 八里, null, 3105, city, 10457, 6, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,403 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10464, 白河, null, 3106, city, 10457, 7, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,403 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10465, 白沙, null, 3107, city, 10457, 8, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,404 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10466, 板桥, null, 3108, city, 10457, 9, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,404 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10467, 褒忠, null, 3109, city, 10457, 10, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,404 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10468, 宝山, null, 3110, city, 10457, 11, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,405 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10469, 卑南, null, 3111, city, 10457, 12, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,405 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10470, 北斗, null, 3112, city, 10457, 13, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,405 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10471, 北港, null, 3113, city, 10457, 14, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,406 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10472, 北门, null, 3114, city, 10457, 15, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,406 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10473, 北埔, null, 3115, city, 10457, 16, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,406 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10474, 北投, null, 3116, city, 10457, 17, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,407 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10475, 补子, null, 3117, city, 10457, 18, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,407 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10476, 布袋, null, 3118, city, 10457, 19, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,408 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10477, 草屯, null, 3119, city, 10457, 20, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,408 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10478, 长宾, null, 3120, city, 10457, 21, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,409 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10479, 长治, null, 3121, city, 10457, 22, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,409 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10480, 潮州, null, 3122, city, 10457, 23, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,409 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10481, 车城, null, 3123, city, 10457, 24, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,410 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10482, 成功, null, 3124, city, 10457, 25, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,411 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10483, 城中区, null, 3125, city, 10457, 26, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,411 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10484, 池上, null, 3126, city, 10457, 27, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,412 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10485, 春日, null, 3127, city, 10457, 28, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,412 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10486, 刺桐, null, 3128, city, 10457, 29, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,413 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10487, 高雄, null, 3129, city, 10457, 30, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,414 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10488, 花莲, null, 3130, city, 10457, 31, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,414 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10489, 基隆, null, 3131, city, 10457, 32, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,415 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10490, 嘉义, null, 3132, city, 10457, 33, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,415 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10491, 苗栗, null, 3133, city, 10457, 34, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,416 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10492, 南投, null, 3134, city, 10457, 35, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,417 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10493, 屏东, null, 3135, city, 10457, 36, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,417 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10494, 台东, null, 3136, city, 10457, 37, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,418 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10495, 台南, null, 3137, city, 10457, 38, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,418 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10496, 台中, null, 3138, city, 10457, 39, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,419 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10497, 桃园, null, 3139, city, 10457, 40, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,419 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10498, 新竹, null, 3140, city, 10457, 41, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,420 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10499, 宜兰, null, 3141, city, 10457, 42, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,420 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10500, 彰化, null, 3142, city, 10457, 43, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,421 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10502, 北区, null, 3200, city, 10501, 1, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,421 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10503, 大埔区, null, 3201, city, 10501, 2, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,422 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10504, 东区, null, 3202, city, 10501, 3, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,422 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10505, 观塘区, null, 3203, city, 10501, 4, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,423 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10506, 黄大仙区, null, 3204, city, 10501, 5, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,423 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10507, 九龙, null, 3205, city, 10501, 6, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,423 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10508, 葵青, null, 3206, city, 10501, 7, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,424 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10509, 离岛, null, 3207, city, 10501, 8, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,424 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10510, 南区, null, 3208, city, 10501, 9, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,426 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10511, 荃湾区, null, 3209, city, 10501, 10, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,426 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10512, 沙田区, null, 3210, city, 10501, 11, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,428 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10513, 深水埗, null, 3211, city, 10501, 12, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,429 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10514, 屯门, null, 3212, city, 10501, 13, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,429 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10515, 湾仔, null, 3213, city, 10501, 14, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,430 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10516, 西贡, null, 3214, city, 10501, 15, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,431 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10517, 香港, null, 3215, city, 10501, 16, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,431 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10518, 新界, null, 3216, city, 10501, 17, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,432 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10519, 油尖旺, null, 3217, city, 10501, 18, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,433 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10520, 元朗, null, 3218, city, 10501, 19, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,433 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10521, 中西区, null, 3219, city, 10501, 20, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,434 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10523, 澳门, null, 3300, city, 10522, 1, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,435 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10525, 海外, null, 10000, city, 10524, 1, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,435 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10895, 中国大陆, null, CN, country, null, 48, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,436 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10587, 居民身份证, null, P01, licenseType, null, 1, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,436 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10543, 银行、保险、证券、投资, null, 1, major, null, 1, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,437 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10544, 影视、娱乐、文化, null, 2, major, null, 2, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,437 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10545, 交通、运输、物流, null, 3, major, null, 3, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,438 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10546, 教育、培训、院校, null, 4, major, null, 4, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,438 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10547, 政府、公共事业, null, 5, major, null, 5, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,439 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10548, 互联网、电子商务, null, 6, major, null, 6, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,439 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10549, 生产制造、大型工业, null, 7, major, null, 7, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,440 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10550, 医疗、卫生、保健, null, 8, major, null, 8, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,440 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10551, 房地产, null, 9, major, null, 9, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,441 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10552, 食品加工, null, 10, major, null, 10, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,442 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10553, 法律, null, 11, major, null, 11, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,442 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10554, 其他, null, 12, major, null, 12, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,443 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10062, 北京, null, 0, province, null, 1, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,445 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10064, 天津, null, 1, province, null, 2, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,445 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10066, 上海, null, 2, province, null, 3, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,446 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10068, 重庆, null, 3, province, null, 4, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,447 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10070, 河北, null, 4, province, null, 5, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
